sdf_number,annalog,protonated,isomers
242,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c-2[nH]n1
243,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1
244,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1
245,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1
246,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1
247,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]c(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1
248,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]c(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1
249,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c-2[nH]n1
250,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c-2[nH]n1
251,COc1cc2c(c3oc(/C=C/C(=O)OC)nc31)[nH]cc2,COC(=O)/C=C/c1nc2c(OC)cc3cc[nH]c3c2o1,COC(=O)/C=C/c1nc2c(OC)cc3cc[nH]c3c2o1
252,c1(CCCC)c(CN(C2CCC2)C#CC(C)=O)n[nH]c1,CCCCc1c[nH]nc1CN(C#CC(C)=O)C1CCC1,CCCCc1c[nH]nc1CN(C#CC(C)=O)C1CCC1
253,c1(CCCC)c(CN(C2CCC2)C#CC(C)=O)n[nH]c1,CCCCc1cn[nH]c1CN(C#CC(C)=O)C1CCC1,CCCCc1cn[nH]c1CN(C#CC(C)=O)C1CCC1
254,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1
255,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@H](C)C1
256,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1
257,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1
258,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1
259,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1
260,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CNc2nnc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1
261,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1
262,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1
263,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1
264,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(/N=c2\nnc3ccc[nH]c-3c2C2CCC2)c1,Brc1cccc(/N=c2\nnc3ccc[nH]c-3c2C2CCC2)c1
265,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(Nc2nnc3cccnc3c2C2CCC2)c1,Brc1cccc(Nc2nnc3cccnc3c2C2CCC2)c1
266,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(/N=c2\[nH]nc3cccnc3c2C2CCC2)c1,Brc1cccc(/N=c2\[nH]nc3cccnc3c2C2CCC2)c1
267,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(N=c2[nH]nc3cccnc3c2C2CCC2)c1,Brc1cccc(/N=c2/[nH]nc3cccnc3c2C2CCC2)c1
268,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(N=c2nnc3ccc[nH]c-3c2C2CCC2)c1,Brc1cccc(/N=c2/nnc3ccc[nH]c-3c2C2CCC2)c1
269,n1c2cccoc-2c(C2CCC2)/c(=N/C2CC(C)(C)CC(C)(C)C2)n1,CC1(C)CC(/N=c2\nnc3cccoc-3c2C2CCC2)CC(C)(C)C1,CC1(C)CC(/N=c2\nnc3cccoc-3c2C2CCC2)CC(C)(C)C1
270,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1
271,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN/C(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1
272,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN/C(=C\N=c2/nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1
273,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)NC1,CC1(C)C=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)NC1
274,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1
275,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1
276,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C/Nc2nnc3ccc(C#N)nc3c2C2CCC2)C1
277,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C\Nc2nnc3ccc(C#N)nc3c2C2CCC2)C1
278,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1
279,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C\N=c2/[nH]nc3ccc(C#N)nc3c2C2CCC2)C1
280,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)NC1,CC1(C)C=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)NC1
281,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)NC1,CC1(C)C=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)NC1
282,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CN=c2[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2/[nH]nc3ccc(C#N)nc3c2C2CCC2)C1
283,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CN=c2nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2/nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1
284,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1
285,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)c(NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)c(NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc3c2)c1
286,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1
287,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)c(=NC/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N\C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1
288,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2c[nH]c3c(C4CCC4)c(=NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N\C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1
289,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3c[nH]c4ncncc34)n2)cc1,N#Cc1ccc(-n2ccc(Sc3c[nH]c4ncncc34)n2)cc1
290,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4[nH]cncc3-4)n2)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4[nH]cncc3-4)n2)cc1
291,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4nc[nH]cc3-4)n2)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4nc[nH]cc3-4)n2)cc1
292,c1(CC)c2n(Cc3ccccc3)ccc2nn/c1,CCc1cnnc2ccn(Cc3ccccc3)c12,CCc1cnnc2ccn(Cc3ccccc3)c12
293,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCCC2)O1
294,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CNc2nnc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\CNc2nnc3cccnc3c2C2CCCCC2)O1
295,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCCC2)O1
296,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CN=c2[nH]nc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCCCC2)O1
297,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCCCC2)O1
298,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C
299,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CNc2nnc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/CNc2nnc3cccnc3c2C2CC2)O[C@H]1C
300,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CC2)O[C@H]1C
301,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CN=c2[nH]nc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CC2)O[C@H]1C
302,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C
303,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1
304,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c(NC/C=C2/C[C@H](C)C[C@H](C)O2)nnc2ccc(-c3cccc(F)c3)nc12,CC(C)c1c(NC/C=C2/C[C@H](C)C[C@H](C)O2)nnc2ccc(-c3cccc(F)c3)nc12
305,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1/c(=N/C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,CC(C)c1/c(=N/C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12
306,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c(=NC/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,CC(C)c1/c(=N\C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12
307,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nnc1=NC/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N/C/C=C1/C[C@H](C)C[C@H](C)O1
308,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1
309,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1
310,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1
311,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1
312,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1
313,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1
314,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CN=c2[nH]nc3cccnc3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCC2)C1
315,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CN=c2[nH]nc3cccnc3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCC2)C1
316,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)C1
317,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)C1
318,c1(C2Cc3ccccc3OC(=O)N2)c2cnccc2nn/c1,O=C1NC(c2cnnc3ccncc23)Cc2ccccc2O1,O=C1N[C@H](c2cnnc3ccncc23)Cc2ccccc2O1
319,c1(C2Cc3ccccc3OC(=O)N2)c2cnccc2nn/c1,O=C1NC(c2cnnc3ccncc23)Cc2ccccc2O1,O=C1N[C@@H](c2cnnc3ccncc23)Cc2ccccc2O1
