sdf_number,annalog,protonated,isomers,docking_energy,cluster
233,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,-11.406,0
234,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CN=c2[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C(=O)c2ccccc2)O[C@@H](C)C1,-11.239,0
235,c12c(C(=O)c3ccccc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1ccc[nH]2,C[C@H]1C/C(=C/CN=c2nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C(=O)c2ccccc2)O[C@@H](C)C1,-10.658,1
236,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,-10.463,60
237,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CNc2nnc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/CNc2nnc3cccnc3c2-c2ccc(Br)cc2)O1,-10.666,36
238,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2\[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,-11.114,36
239,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CN=c2[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2/[nH]nc3cccnc3c2-c2ccc(Br)cc2)O1,-9.966,36
240,c12c(-c3ccc(Br)cc3)/c(=N/C/C=C3/C[C@H](C)C[C@H](CC)O3)nnc-1ccc[nH]2,CC[C@H]1C[C@@H](C)C/C(=C/CN=c2nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,CC[C@H]1C[C@@H](C)C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2-c2ccc(Br)cc2)O1,-10.189,60
241,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c-2[nH]n1,-12.228,4
242,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c-2[nH]n1,-11.626,4
243,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1,-11.004,4
244,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2nnc(NC/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1,-11.376,4
245,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1,-12.18,4
246,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N\C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1,-11.103,4
247,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]c(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c2nn1,-10.618,4
248,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2n[nH]c(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c2nn1,Cc1cc2n[nH]/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c2nn1,-11.431,4
249,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@@H]3CCC4(CC4)C3)c-2[nH]n1,-11.226,4
250,c12c(C3CC4(CC4)CC3)/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)nnc-1cc(C)n[nH]2,Cc1cc2nnc(=NC/C=C3/C[C@H](C)C[C@H](C)O3)c(C3CCC4(CC4)C3)c-2[nH]n1,Cc1cc2nn/c(=N/C/C=C3/C[C@H](C)C[C@H](C)O3)c([C@H]3CCC4(CC4)C3)c-2[nH]n1,12.178,4
251,COc1cc2c(c3oc(/C=C/C(=O)OC)nc31)[nH]cc2,COC(=O)/C=C/c1nc2c(OC)cc3cc[nH]c3c2o1,COC(=O)/C=C/c1nc2c(OC)cc3cc[nH]c3c2o1,-8.058,83
252,c1(CCCC)c(CN(C2CCC2)C#CC(C)=O)n[nH]c1,CCCCc1c[nH]nc1CN(C#CC(C)=O)C1CCC1,CCCCc1c[nH]nc1CN(C#CC(C)=O)C1CCC1,-7.747,59
253,c1(CCCC)c(CN(C2CCC2)C#CC(C)=O)n[nH]c1,CCCCc1cn[nH]c1CN(C#CC(C)=O)C1CCC1,CCCCc1cn[nH]c1CN(C#CC(C)=O)C1CCC1,-7.571,59
254,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,-10.637,1
255,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@H](C)C1,-9.91,0
256,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,-10.42,0
257,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@H](C)C1,-10.07,0
258,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/C/C=C2\O[C@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@H](C)C1,-10.414,1
259,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,-10.947,1
260,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CNc2nnc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,-10.467,20
261,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,-10.14,0
262,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cc(C(C)(C)C)cnc3c2C2CCC2)O[C@@H](C)C1,-10.407,0
263,n1c2cc(C(C)(C)C)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@@H](C)C2)n1,C[C@H]1C/C(=C/CN=c2nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3cc(C(C)(C)C)c[nH]c-3c2C2CCC2)O[C@@H](C)C1,-11.045,1
264,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(/N=c2\nnc3ccc[nH]c-3c2C2CCC2)c1,Brc1cccc(/N=c2\nnc3ccc[nH]c-3c2C2CCC2)c1,-9.978,57
265,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(Nc2nnc3cccnc3c2C2CCC2)c1,Brc1cccc(Nc2nnc3cccnc3c2C2CCC2)c1,-9.428,82
266,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(/N=c2\[nH]nc3cccnc3c2C2CCC2)c1,Brc1cccc(/N=c2\[nH]nc3cccnc3c2C2CCC2)c1,-9.895,58
267,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(N=c2[nH]nc3cccnc3c2C2CCC2)c1,Brc1cccc(/N=c2/[nH]nc3cccnc3c2C2CCC2)c1,-9.195,58
268,n1c2ccc[nH]c-2c(C2CCC2)/c(=N/c2cc(Br)ccc2)n1,Brc1cccc(N=c2nnc3ccc[nH]c-3c2C2CCC2)c1,Brc1cccc(/N=c2/nnc3ccc[nH]c-3c2C2CCC2)c1,-7.93,57
269,n1c2cccoc-2c(C2CCC2)/c(=N/C2CC(C)(C)CC(C)(C)C2)n1,CC1(C)CC(/N=c2\nnc3cccoc-3c2C2CCC2)CC(C)(C)C1,CC1(C)CC(/N=c2\nnc3cccoc-3c2C2CCC2)CC(C)(C)C1,-10.329,81
270,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,-9.936,35
271,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN/C(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,-9.681,56
272,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN/C(=C\N=c2/nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,-9.514,56
273,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)NC1,CC1(C)C=C(C/N=c2\nnc3ccc(C#N)[nH]c-3c2C2CCC2)NC1,-9.728,35
274,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,-9.537,21
275,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,-9.41,13
276,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C/Nc2nnc3ccc(C#N)nc3c2C2CCC2)C1,-9.208,13
277,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=CNc2nnc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C\Nc2nnc3ccc(C#N)nc3c2C2CCC2)C1,-9.763,13
278,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,-9.606,13
279,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CNC(=C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN/C(=C\N=c2/[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,-9.626,13
280,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)NC1,CC1(C)C=C(CNc2nnc3ccc(C#N)nc3c2C2CCC2)NC1,-9.318,21
281,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)C=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)NC1,CC1(C)C=C(C/N=c2\[nH]nc3ccc(C#N)nc3c2C2CCC2)NC1,-9.369,13
282,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CN=c2[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2/[nH]nc3ccc(C#N)nc3c2C2CCC2)C1,-9.705,13
283,n1c2ccc(C#N)[nH]c2c(C2CCC2)/c(=N/CC2=NCC(C)(C)C2)n1,CC1(C)CN=C(CN=c2nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,CC1(C)CN=C(C/N=c2/nnc3ccc(C#N)[nH]c-3c2C2CCC2)C1,-9.549,35
284,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,-10.878,1
285,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)c(NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)c(NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc3c2)c1,-10.581,20
286,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N/C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,-10.903,0
287,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2cnc3c(C4CCC4)c(=NC/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,CCn1ccc(-c2cnc3c(C4CCC4)/c(=N\C/C=C4/C[C@@H](C)C[C@H](C)O4)[nH]nc3c2)c1,-11.014,0
288,n1c2cc(-c3cn(CC)cc3)c[nH]c2c(C2CCC2)/c(=N/C/C=C2\O[C@@H](C)C[C@H](C)C2)n1,CCn1ccc(-c2c[nH]c3c(C4CCC4)c(=NC/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,CCn1ccc(-c2c[nH]c3c(C4CCC4)/c(=N\C/C=C4/C[C@@H](C)C[C@H](C)O4)nnc-3c2)c1,30.103,1
289,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3c[nH]c4ncncc34)n2)cc1,N#Cc1ccc(-n2ccc(Sc3c[nH]c4ncncc34)n2)cc1,-8.628,80
290,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4[nH]cncc3-4)n2)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4[nH]cncc3-4)n2)cc1,-8.67,55
291,n1c(Sc2c[nH]c3ncncc32)ccn1-c1ccc(C#N)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4nc[nH]cc3-4)n2)cc1,N#Cc1ccc(-n2ccc(Sc3cnc4nc[nH]cc3-4)n2)cc1,-8.652,55
292,c1(CC)c2n(Cc3ccccc3)ccc2nn/c1,CCc1cnnc2ccn(Cc3ccccc3)c12,CCc1cnnc2ccn(Cc3ccccc3)c12,-8.257,79
293,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCCCC2)O1,-9.875,1
294,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CNc2nnc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\CNc2nnc3cccnc3c2C2CCCCC2)O1,-10.014,3
295,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCCCC2)O1,-10.229,0
296,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CN=c2[nH]nc3cccnc3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCCCC2)O1,-9.828,0
297,c1(C2CCCCC2)c2[nH]cccc-2nn/c1=N\C/C=C1\CC(C)(C)O1,CC1(C)C/C(=C\CN=c2nnc3ccc[nH]c-3c2C2CCCCC2)O1,CC1(C)C/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCCCC2)O1,-10.793,1
298,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,-9.986,1
299,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CNc2nnc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/CNc2nnc3cccnc3c2C2CC2)O[C@H]1C,-8.772,12
300,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CC2)O[C@H]1C,-9.987,0
301,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CN=c2[nH]nc3cccnc3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CC2)O[C@H]1C,-9.382,0
302,c1(C2CC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC[C@@H](C)[C@H](C)O1,C[C@@H]1CC/C(=C/CN=c2nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,C[C@@H]1CC/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CC2)O[C@H]1C,-9.183,1
303,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,-10.72,19
304,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c(NC/C=C2/C[C@H](C)C[C@H](C)O2)nnc2ccc(-c3cccc(F)c3)nc12,CC(C)c1c(NC/C=C2/C[C@H](C)C[C@H](C)O2)nnc2ccc(-c3cccc(F)c3)nc12,-11.609,19
305,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1/c(=N/C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,CC(C)c1/c(=N/C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,-10.873,19
306,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c(=NC/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,CC(C)c1/c(=N\C/C=C2/C[C@H](C)C[C@H](C)O2)[nH]nc2ccc(-c3cccc(F)c3)nc12,-10.42,19
307,c1(C(C)C)c2[nH]c(-c3cccc(F)c3)ccc2nn/c1=N\C/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nnc1=NC/C=C1/C[C@H](C)C[C@H](C)O1,CC(C)c1c2[nH]c(-c3cccc(F)c3)ccc-2nn/c1=N/C/C=C1/C[C@H](C)C[C@H](C)O1,-10.266,19
308,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,-10.364,1
309,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)C1,-9.837,1
310,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,-9.517,3
311,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,CC(C)[C@@]1(O)CO/C(=C\CNc2nnc3cccnc3c2C2CCC2)C1,-9.834,3
312,c1(C2CCC2)c2[nH]cccc-2nn/c1=N\C/C=C1/CC(C(C)C)(O)CO1,CC(C)C1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1,CC(C)[C@]1(O)CO/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)C1,-9.933,0
