sdf_number,annalog,protonated,isomers,docking_energy,cluster
206,c1cccc(-c2nc3ccc(N(C4CNCCC4)C4CCCC4)[nH]c-3c2)c1,c1ccc(-c2cc3[nH]c(N(C4CCCC4)C4CCC[NH2+]C4)ccc-3n2)cc1,c1ccc(-c2cc3[nH]c(N(C4CCCC4)[C@@H]4CCC[NH2+]C4)ccc-3n2)cc1,-10.488,11
207,c1cccc(-c2nc3ccc(N(C4CNCCC4)C4CCCC4)[nH]c-3c2)c1,c1ccc(-c2cc3[nH]c(N(C4CCCC4)C4CCC[NH2+]C4)ccc-3n2)cc1,c1ccc(-c2cc3[nH]c(N(C4CCCC4)[C@H]4CCC[NH2+]C4)ccc-3n2)cc1,-10.844,11
208,c1cccc(-c2nc3ccc(N(C4CNCCC4)C4CCCC4)[nH]c-3c2)c1,c1ccc(-c2cc3nc(N(C4CCCC4)C4CCC[NH2+]C4)ccc3[nH]2)cc1,c1ccc(-c2cc3nc(N(C4CCCC4)[C@@H]4CCC[NH2+]C4)ccc3[nH]2)cc1,-11.372,12
209,c1cccc(-c2nc3ccc(N(C4CNCCC4)C4CCCC4)[nH]c-3c2)c1,c1ccc(-c2cc3nc(N(C4CCCC4)C4CCC[NH2+]C4)ccc3[nH]2)cc1,c1ccc(-c2cc3nc(N(C4CCCC4)[C@H]4CCC[NH2+]C4)ccc3[nH]2)cc1,-10.613,12
210,Fc1ccc(-c2nc3ccc(N(C45CC6CC(C(=O)[C@@H](C6)C4)C5)F)[nH]c-3c2)cc1,O=C1C2CC3C[C@H]1CC(N(F)c1ccc4nc(-c5ccc(F)cc5)cc-4[nH]1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](N(F)c1ccc4nc(-c5ccc(F)cc5)cc-4[nH]1)(C3)C2,-12.171,6
211,Fc1ccc(-c2nc3ccc(N(C45CC6CC(C(=O)[C@@H](C6)C4)C5)F)[nH]c-3c2)cc1,O=C1C2CC3C[C@H]1CC(N(F)c1ccc4[nH]c(-c5ccc(F)cc5)cc4n1)(C3)C2,O=C1[C@@H]2C[C@@H]3C[C@H]1C[C@@](N(F)c1ccc4[nH]c(-c5ccc(F)cc5)cc4n1)(C3)C2,-12.128,7
212,c1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)cc(-c2occn2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2ncco2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2ncco2)c1,-10.118,59
213,c1cc(N)cc(-c2snc(CCCCC)n2)c1,CCCCCc1nsc(-c2cccc(N)c2)n1,CCCCCc1nsc(-c2cccc(N)c2)n1,-8.047,58
214,c1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)cc(-c2noc(C[C@@H](C)CO)n2)c1,C[C@@H](CO)Cc1nc(-c2cccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)no1,C[C@@H](CO)Cc1nc(-c2cccc(C(=O)N[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)no1,-10.777,57
215,c1(C(OC)=O)ccc(-c2snc(CCC)n2)cc1,CCCc1nsc(-c2ccc(C(=O)OC)cc2)n1,CCCc1nsc(-c2ccc(C(=O)OC)cc2)n1,-7.791,56
216,Cc1cc(C(N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=O)cc(Cc2onc(C3CCCC3)n2)c1,Cc1cc(Cc2nc(C3CCCC3)no2)cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,Cc1cc(Cc2nc(C3CCCC3)no2)cc(C(=O)N[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c1,-12.299,55
217,c1cc(/C(C23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=N/O)ccc1N1CCOCC1,O/N=C(/c1ccc(N2CCOCC2)cc1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,O/N=C(/c1ccc(N2CCOCC2)cc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.193,26
218,c1cc(/C(C23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=N/O)ccc1N1CCOCC1,O=NC(c1ccc(N2CCOCC2)cc1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,O=N[C@H](c1ccc(N2CCOCC2)cc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-9.771,27
219,c1cc(/C(C23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=N/O)ccc1N1CCOCC1,O=NC(c1ccc(N2CCOCC2)cc1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,O=N[C@@H](c1ccc(N2CCOCC2)cc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.174,27
220,c1cc(/C(C23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)=N/O)ccc1N1CCOCC1,ON=C(c1ccc(N2CCOCC2)cc1)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3,O/N=C(\c1ccc(N2CCOCC2)cc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,-10.039,26
221,c1cc(C(N2[C@H](C)C[C@H](C2)C[C@H]2[C@H](C)C2)=O)cc(-c2snc(CC)n2)c1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1,CCc1nsc(-c2cccc(C(=O)N3C[C@H](C[C@@H]4C[C@H]4C)C[C@H]3C)c2)n1,-10.409,54
222,c1cccc(C(N[C@@H]2C(CO)(C2)C(CO)=O)=O)c1,O=C(N[C@H]1CC1(CO)C(=O)CO)c1ccccc1,O=C(N[C@H]1C[C@]1(CO)C(=O)CO)c1ccccc1,-7.298,25
223,c1cccc(C(N[C@@H]2C(CO)(C2)C(CO)=O)=O)c1,O=C(N[C@H]1CC1(CO)C(=O)CO)c1ccccc1,O=C(N[C@H]1C[C@@]1(CO)C(=O)CO)c1ccccc1,-6.892,25
224,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc(F)c(-c4snc(CC5CC5)n4)c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(F)c(-c2nc(CC3CC3)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(F)c(-c2nc(CC3CC3)ns2)c1,-11.79,53
225,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(-c4snc(-c5ccc(OC)cc5)n4)c1)C3)C2,COc1ccc(-c2nsc(-c3cccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)c3)n2)cc1,COc1ccc(-c2nsc(-c3cccc(C(=O)N[C@]45C[C@H]6C[C@H](C[C@H](C6)C4)C5)c3)n2)cc1,-10.938,9
226,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(-c4snc(-c5ccccc5Cl)n4)c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(-c3ccccc3Cl)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(-c3ccccc3Cl)ns2)c1,-11.34,9
227,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1ccc(F)c(-c4onc(CC5CC5)n4)c1F)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(F)c(-c2nc(CC3CC3)no2)c1F,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1ccc(F)c(-c2nc(CC3CC3)no2)c1F,-11.325,52
228,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(C(c4snc(-c5ccccc5)n4)=O)c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(C(=O)c2nc(-c3ccccc3)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(C(=O)c2nc(-c3ccccc3)ns2)c1,-12.58,24
229,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(OC(=O)c1cccc(-c4csc(N)n4)c1)C3)C2,Nc1nc(-c2cccc(C(=O)O[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)cs1,Nc1nc(-c2cccc(C(=O)O[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)cs1,-10.276,23
230,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(OC(=O)c1cccc(-c4csc(N)n4)c1)C3)C2,N=c1[nH]c(-c2cccc(C(=O)O[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)cs1,N=c1[nH]c(-c2cccc(C(=O)O[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c2)cs1,-10.567,23
231,C1[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(-c4snc(N6C[C@@H](F)CC6)n4)c1)C3)C2,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(N3CC[C@H](F)C3)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(N3CC[C@H](F)C3)ns2)c1,-10.92,51
232,C1(=O)[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(-c4onc([C@@H](C)C5C[C@H]5C)n4)c1)C3)C2,C[C@@H]1CC1[C@H](C)c1noc(-c2cccc(C(=O)N[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3=O)C4)c2)n1,C[C@@H]1C[C@@H]1[C@H](C)c1noc(-c2cccc(C(=O)N[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3=O)C4)c2)n1,-10.944,22
233,C1(=O)[C@H]2C[C@@H]3C[C@@H](C[C@@]1(NC(=O)c1cccc(-c4onc([C@@H](C)C5C[C@H]5C)n4)c1)C3)C2,C[C@@H]1CC1[C@H](C)c1noc(-c2cccc(C(=O)N[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3=O)C4)c2)n1,C[C@@H]1C[C@H]1[C@H](C)c1noc(-c2cccc(C(=O)N[C@@]34C[C@@H]5C[C@@H](C[C@@H](C5)C3=O)C4)c2)n1,-11.407,22
234,c1(-c2cccc(C(NC34CC5CC(CC(C3)C5)C4)=O)c2)nc(NCC2CC2)ns1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(-c2nc(NCC3CC3)ns2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2nc(NCC3CC3)ns2)c1,-10.98,9
235,c1(-c2cccc(C(NC34CC5CC(CC(C3)C5)C4)=O)c2)nc(NCC2CC2)ns1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(-c2nc(=NCC3CC3)[nH]s2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2n/c(=N\CC3CC3)[nH]s2)c1,-11.594,9
236,c1(-c2cccc(C(NC34CC5CC(CC(C3)C5)C4)=O)c2)nc(NCC2CC2)ns1,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(-c2nc(=NCC3CC3)[nH]s2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2n/c(=N/CC3CC3)[nH]s2)c1,-10.516,9
237,c1(-c2ccnc(C(NCc3ccccc3)=O)c2)nc(CC2CC2)ns1,O=C(NCc1ccccc1)c1cc(-c2nc(CC3CC3)ns2)ccn1,O=C(NCc1ccccc1)c1cc(-c2nc(CC3CC3)ns2)ccn1,-10.044,50
238,c1(-c2cccc(C(N[C@]34C[C@H]5C[C@H](C[C@@H](C3)C5)C4)=O)c2)nc(CC2CCC2)ncc1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2ccnc(CC3CCC3)n2)c1,O=C(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)c1cccc(-c2ccnc(CC3CCC3)n2)c1,-12.263,49
