sdf_number,annalog,protonated,isomers
248,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@H]3[C@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
249,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@H]3[C@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
250,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@@H]3[C@@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
251,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@@H]3[C@@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
252,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@H](C[C@H]3[C@@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
253,CC(C1CC(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@H](C[C@@H]2C4)C3)c2c(n(CC)nn2)-c2ccc(CC)cc2)N1Cc1cc(C(F)(F)F)ccc1,CCc1ccc(-c2c(C(CC3C(C)[NH+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1,CCc1ccc(-c2c([C@@H](C[C@H]3[C@@H](C)[N@H+]3Cc3cccc(C(F)(F)F)c3)NC(=O)[C@H]3[C@@H]4C[C@H]5C[C@@H](C4)C[C@@H]3C5)nnn2CC)cc1
254,n1c(C(F)(F)F)cc(NC([C@H]2[C@H]3C[C@H]4C[C@@H]2C[C@H](C4)C3)=O)nc1-c1ccccc1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccccc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccccc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
255,n1c(C(F)(F)F)cc(NC(C23CC4CC(CC(C4)C2)C3)=O)nc1-c1ccc(C(F)(F)F)cc1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)C12CC3CC(CC(C3)C1)C2,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
256,n1c(C(F)(F)F)cc(NC([C@H]2[C@H]3C[C@H]4C[C@@H]2C[C@H](C4)C3)=O)nc1-c1cnccc1,O=C(Nc1cc(C(F)(F)F)nc(-c2cccnc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2cccnc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
257,n1c(C(F)(F)F)cc(NC([C@H]2[C@H]3C[C@H]4C[C@@H]2C[C@H](C4)[C@@H]3F)=O)nc1-c1ccc(C(F)(F)F)cc1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@@H]1[C@@H]2C[C@H]3C[C@@H](C2)[C@H](F)[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C(F)(F)F)cc2)n1)[C@@H]1[C@@H]2C[C@H]3C[C@@H](C2)[C@H](F)[C@@H]1C3
258,n1c(C(F)(F)F)cc(NC([C@H]2CC[C@H](NC(OC(C)(C)C)=O)CC2)=O)nc1-c1ccc(C(F)(F)F)cc1,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)Nc2cc(C(F)(F)F)nc(-c3ccc(C(F)(F)F)cc3)n2)CC1
259,n1c(C(F)(F)F)cc(NC([C@H]2[C@H]3C[C@H]4C[C@@H]2C[C@H](C4)C3)=O)nc1-c1cc2c(cc1)OCCC2,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc3c(c2)CCCO3)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc3c(c2)CCCO3)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
260,n1c(C(F)(F)F)cc(NC([C@H]2[C@H]3C[C@H]4C[C@@H]2C(C4)C3)=O)nc1-c1ccc(OC(F)(F)F)cc1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(OC(F)(F)F)cc2)n1)[C@H]1[C@@H]2CC3C[C@@H](C2)C[C@H]31,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(OC(F)(F)F)cc2)n1)[C@H]1[C@H]2C[C@@H]3C[C@H](C2)[C@H]1C3
261,n1ccc(N(C)C(C(O)=O)Nc2c([N+]([O-])=O)cc(OC)cc2OC)cc1-c1ccc(C)cc1,COc1cc(OC)c(NC(C(=O)[O-])N(C)c2ccnc(-c3ccc(C)cc3)c2)c([N+](=O)[O-])c1,COc1cc(OC)c(N[C@H](C(=O)[O-])N(C)c2ccnc(-c3ccc(C)cc3)c2)c([N+](=O)[O-])c1
262,n1ccc(N(C)C(C(O)=O)Nc2c([N+]([O-])=O)cc(OC)cc2OC)cc1-c1ccc(C)cc1,COc1cc(OC)c(NC(C(=O)[O-])N(C)c2ccnc(-c3ccc(C)cc3)c2)c([N+](=O)[O-])c1,COc1cc(OC)c(N[C@@H](C(=O)[O-])N(C)c2ccnc(-c3ccc(C)cc3)c2)c([N+](=O)[O-])c1
263,c1ccc(C(F)(F)F)c(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)n1,O=C(Nc1ncccc1C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1ncccc1C(F)(F)F)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
264,c1(-c2ccc(C3=CCCC3)cc2)nc(C(F)(F)F)cc(NC(=O)[C@H]2[C@@H]3C[C@H]4C[C@@H](C3)C[C@@H]2C4)n1,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C3=CCCC3)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3,O=C(Nc1cc(C(F)(F)F)nc(-c2ccc(C3=CCCC3)cc2)n1)[C@H]1[C@@H]2C[C@H]3C[C@@H](C2)C[C@@H]1C3
265,c1(-c2ccc(F)cc2)nc(C(F)(F)F)cc(NC(=O)/C=C/C(O)=O)n1,O=C([O-])/C=C/C(=O)Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1,O=C([O-])/C=C/C(=O)Nc1cc(C(F)(F)F)nc(-c2ccc(F)cc2)n1
266,c1(-c2ccc(C(F)(F)F)cc2)c(C#N)ccnc1Cl,N#Cc1ccnc(Cl)c1-c1ccc(C(F)(F)F)cc1,N#Cc1ccnc(Cl)c1-c1ccc(C(F)(F)F)cc1
267,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,Nc1c[nH]c2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc-2n1,Nc1c[nH]c2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc-2n1
268,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,Nc1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc2n1,Nc1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc2n1
269,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,Nc1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2n1,Nc1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2n1
270,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,Nc1cnc2c(C3CCC3)c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2n1,Nc1cnc2c(C3CCC3)/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2n1
271,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,N=c1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc2[nH]1,N=c1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc2[nH]1
272,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,Nc1c[nH]c2c(C3CCC3)c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc-2n1,Nc1c[nH]c2c(C3CCC3)/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)nnc-2n1
273,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,N=c1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n[nH]c-2n1,N=c1cnc2c(C3CCC3)c(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)n[nH]c-2n1
274,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,N=c1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2[nH]1,N=c1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH]nc2[nH]1
275,C1CCC1c1/c(=N/CC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)nnc2nc(N)c[nH]c12,N=c1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH][nH]c-2n1,N=c1cnc2c(C3CCC3)/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[nH][nH]c-2n1
276,C1CCC1c1/c(=N/CCC2CCCCCC2)nnc2ccc(C#N)[nH]c1-2,N#Cc1ccc2nn/c(=N\CCC3CCCCCC3)c(C3CCC3)c-2[nH]1,N#Cc1ccc2nn/c(=N\CCC3CCCCCC3)c(C3CCC3)c-2[nH]1
277,C1CCC1c1/c(=N/CCC2CCCCCC2)nnc2ccc(C#N)[nH]c1-2,N#Cc1ccc2nnc(NCCC3CCCCCC3)c(C3CCC3)c2n1,N#Cc1ccc2nnc(NCCC3CCCCCC3)c(C3CCC3)c2n1
278,C1CCC1c1/c(=N/CCC2CCCCCC2)nnc2ccc(C#N)[nH]c1-2,N#Cc1ccc2n[nH]/c(=N\CCC3CCCCCC3)c(C3CCC3)c2n1,N#Cc1ccc2n[nH]/c(=N\CCC3CCCCCC3)c(C3CCC3)c2n1
279,C1CCC1c1/c(=N/CCC2CCCCCC2)nnc2ccc(C#N)[nH]c1-2,N#Cc1ccc2n[nH]c(=NCCC3CCCCCC3)c(C3CCC3)c2n1,N#Cc1ccc2n[nH]/c(=N/CCC3CCCCCC3)c(C3CCC3)c2n1
280,C1CCC1c1/c(=N/CCC2CCCCCC2)nnc2ccc(C#N)[nH]c1-2,N#Cc1ccc2nnc(=NCCC3CCCCCC3)c(C3CCC3)c-2[nH]1,N#Cc1ccc2nn/c(=N/CCC3CCCCCC3)c(C3CCC3)c-2[nH]1
281,C1CCC1c1c(nnc2ccc(OC)nc12)c1ccccc1,COc1ccc2nnc(-c3ccccc3)c(C3CCC3)c2n1,COc1ccc2nnc(-c3ccccc3)c(C3CCC3)c2n1
282,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
283,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C\C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
284,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
285,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
286,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C\CNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1
287,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C\CNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1
288,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1
289,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/CNc2nnc3cccnc3c2C2CCC2)O[C@@H](C)C1
290,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
291,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C\C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
292,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
293,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CC/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2/[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
294,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
295,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C\C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
296,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
297,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\[nH]nc3cccnc3c2C2CCC2)O[C@@H](C)C1
298,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
299,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C\C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
300,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
301,C1CCC1c1/c(=N\CC=C2O[C@@H](C)CC(C)C2)nnc2ccc[nH]c1-2,CC1CC(=CCN=c2nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1,C[C@H]1C/C(=C/C/N=c2\nnc3ccc[nH]c-3c2C2CCC2)O[C@@H](C)C1
302,C1(=N\C2CCCCC2)\c2c(c[nH]n2)-c2ncccc21,c1cnc2c(c1)/C(=N/C1CCCCC1)c1n[nH]cc1-2,c1cnc2c(c1)/C(=N/C1CCCCC1)c1n[nH]cc1-2
303,C1(=N\C2CCCCC2)\c2c(c[nH]n2)-c2ncccc21,c1cnc2c(c1)/C(=N/C1CCCCC1)c1[nH]ncc1-2,c1cnc2c(c1)/C(=N/C1CCCCC1)c1[nH]ncc1-2
304,C1(=N\C2CCCCC2)\c2c(c[nH]n2)-c2ncccc21,c1cnc2c(c1)C(=NC1CCCCC1)c1n[nH]cc1-2,c1cnc2c(c1)/C(=N\C1CCCCC1)c1n[nH]cc1-2
305,C1(=N\C2CCCCC2)\c2c(c[nH]n2)-c2ncccc21,c1cnc2c(c1)C(=NC1CCCCC1)c1[nH]ncc1-2,c1cnc2c(c1)/C(=N\C1CCCCC1)c1[nH]ncc1-2
306,c1(Cl)nc(N2CCC(N)CC2)n2c1c(=O)[nH]c1c2cccc1Cl,[NH3+]C1CCN(c2nc(Cl)c3c(=O)[nH]c4c(Cl)cccc4n23)CC1,[NH3+]C1CCN(c2nc(Cl)c3c(=O)[nH]c4c(Cl)cccc4n23)CC1
307,c1(Cl)nc(N2CCC(N)CC2)n2c1c(=O)[nH]c1c2cccc1Cl,[NH3+]C1CCN(c2nc(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1,[NH3+]C1CCN(c2nc(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1
308,c1(Cl)nc(N2CCC(N)CC2)n2c1c(=O)[nH]c1c2cccc1Cl,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(=O)[nH]c4c(Cl)cccc4n23)CC1,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(=O)[nH]c4c(Cl)cccc4n23)CC1
309,c1(Cl)nc(N2CCC(N)CC2)n2c1c(=O)[nH]c1c2cccc1Cl,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1,[NH3+]C1CCN(c2[nH+]c(Cl)c3c(O)nc4c(Cl)cccc4n23)CC1
310,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@H+](C)CC1
311,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@H+](C)CC1
312,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@H+](C)CC1
313,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@H+](C)CC1
314,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@@H+](C)CC1
315,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@@H]2CCCC[C@@H]2[N@@H+](C)CC1
316,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@@H+](C)CC1
317,C1CC(C(=O)NC(CCCC)C)=CC2CCCC[C@@H]2N1C,CCCCC(C)NC(=O)C1=CC2CCCC[C@@H]2[NH+](C)CC1,CCCC[C@@H](C)NC(=O)C1=C[C@H]2CCCC[C@@H]2[N@@H+](C)CC1
318,C1C(=O)N(CCCC[C@H]1c1n(-c2ccc(C#N)cc2)cnc1Cl)c1ccco1,N#Cc1ccc(-n2cnc(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,N#Cc1ccc(-n2cnc(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1
319,C1C(=O)N(CCCC[C@H]1c1n(-c2ccc(C#N)cc2)cnc1Cl)c1ccco1,N#Cc1ccc(-n2c[nH+]c(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1,N#Cc1ccc(-n2c[nH+]c(Cl)c2[C@@H]2CCCCN(c3ccco3)C(=O)C2)cc1
320,C1[C@H]2C[C@@]3(CCC#N)C[C@@H]1C[C@H](C3)C2,N#CCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,N#CCC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
321,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,c1cc2nn/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1
322,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1,c1cc2nn/c(=N/CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c-2[nH]n1
323,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2nnc(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2nnc(NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1
324,C1[C@H]2C[C@@]3(CCN=c4/c(C5CCC5)c5[nH]nccc-5nn4)C[C@@H]1C[C@H](C3)C2,c1cc2n[nH]c(=NCC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1,c1cc2n[nH]/c(=N\CC[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)c(C3CCC3)c2nn1
